CHEMBL1814065,COC1=C(C=C(C=C1)NC(=O)C2=COC3=CC=CC=C3C2=O)O
CHEMBL1814066,C1=CC=C2C(=C1)C(=O)C(=CO2)C(=O)NC3=CC(=C(C=C3)O)O
CHEMBL1814067,COC1=C(C=C(C=C1)NC(=O)C2=COC3=CC=CC=C3C2=O)OC
CHEMBL1814068,C1=CC=C2C(=C1)C(=O)C(=CO2)C(=O)NC3=CC=C(C=C3)Cl
CHEMBL1814069,C1=CC=C2C(=C1)C(=O)C(=CO2)C(=O)NC3=CC=C(C=C3)OC(F)(F)F
CHEMBL1814070,C1=CC=C2C(=C1)C(=O)C(=CO2)C(=O)NC3=CC=C(C=C3)C(F)(F)F
CHEMBL1814071,C1=CC=C2C(=C1)C(=O)C(=CO2)C(=O)NC3=CC=C(C=C3)[N+](=O)[O-]
CHEMBL1814072,C1CCC(CC1)NC(=O)C2=COC3=CC=CC=C3C2=O
CHEMBL1814073,CCCNC(=O)C1=COC2=CC=CC=C2C1=O
CHEMBL1814450,C1COCCN1C2=CC=C(C=C2)/C=C\3/C(=O)C4=C(C=C(C=C4O3)O)O
CHEMBL1814644,C1=C(C=C(C(=C1Br)O)Br)/C=C/2\C(=O)NC(=O)S2
CHEMBL1814645,CCCN1C(=O)/C(=C\C2=CC=NC=C2)/SC1=S
CHEMBL1814646,CC(=O)C1=CC=C(C=C1)CC2C(=O)NC(=N)S2
CHEMBL1814647,C1C(=O)N(C(=S)S1)C(CC2=CC=C(C=C2)O)C(=O)O
CHEMBL1814648,C1=CC(=CC=C1C(=O)O)N=C2C(=O)NC(=O)S2
CHEMBL182,C1=NC2=C(N1COC(CO)CO)N=C(NC2=O)N
CHEMBL1821748,CN1C(=O)/C(=C\C2=CC=C(C=C2)Cl)/SC1=S
CHEMBL1823526,CC(=O)N1C(OC(=N1)C2=CC=NC=C2)C3=CC=C(C=C3)OC
CHEMBL1823527,CC(=O)N1C(OC(=N1)C2=CC=NC=C2)C3=CC(=C(C=C3)OC)OC
CHEMBL1823528,CC(=O)N1C(OC(=N1)C2=CC=NC=C2)C3=CC=C(C=C3)Cl
CHEMBL1823529,CC(=O)N1C(OC(=N1)C2=CC=NC=C2)C3=C(C=C(C=C3)Cl)Cl
CHEMBL1823530,CC(=O)N1C(OC(=N1)C2=CC=NC=C2)C3=CC=C(C=C3)N(C)C
CHEMBL1823531,CC1=CC=C(C=C1)C2N(N=C(O2)C3=CC=NC=C3)C(=O)C
CHEMBL1823532,CC(=O)N1C(OC(=N1)C2=CC=NC=C2)C3=CC=CC=C3
CHEMBL1823533,CC1=CC=C(C=C1)C2=NN(C(O2)C3=CC=C(C=C3)OC)C(=O)C
CHEMBL1823534,CC1=CC=C(C=C1)C2=NN(C(O2)C3=CC(=C(C=C3)OC)OC)C(=O)C
CHEMBL1823535,CC1=CC=C(C=C1)C2=NN(C(O2)C3=CC=C(C=C3)Cl)C(=O)C
CHEMBL1823536,CC1=CC=C(C=C1)C2=NN(C(O2)C3=C(C=C(C=C3)Cl)Cl)C(=O)C
CHEMBL1823537,CC1=CC=C(C=C1)C2=NN(C(O2)C3=CC=C(C=C3)N(C)C)C(=O)C
CHEMBL1823538,CC1=CC=C(C=C1)C2=NN(C(O2)C3=CC=CC=C3)C(=O)C
CHEMBL1823539,CC(=O)N1C(OC(=N1)C2=CC=C(C=C2)[N+](=O)[O-])C3=CC=C(C=C3)Cl
CHEMBL1823540,CC(=O)N1C(OC(=N1)C2=CC=C(C=C2)Cl)C3=CC=C(C=C3)Cl
CHEMBL1823541,CC(=O)N1C(OC(=N1)C2=CC=C(C=C2)OC)C3=CC=C(C=C3)Cl
CHEMBL1823542,CC(=O)N1C(OC(=N1)C2=CC=CC=C2)C3=CC=C(C=C3)Cl
CHEMBL1823543,CC(=O)N1C(OC(=N1)C2=CC=C(C=C2)Br)C3=CC=C(C=C3)Cl
CHEMBL1823544,CC(=O)N1C(OC(=N1)C2=CC=CC=C2)C3=CC=C(C=C3)[N+](=O)[O-]
CHEMBL1823545,CC(=O)N1C(OC(=N1)C2=CC=CC=C2)C3=CC=C(C=C3)OC
CHEMBL1823546,CC(=O)N1C(OC(=N1)C2=CC=CC=C2)C3=CC=CC=C3
CHEMBL1823547,CC(=O)N1C(OC(=N1)C2=CC=CC=C2)C3=CC=C(C=C3)F
CHEMBL1823548,CC(=O)N1C(OC(=N1)C2=CC=CC=C2)C3=CC=C(C=C3)N(C)C
CHEMBL1823549,CC1=CC=C(C=C1)C2N(N=C(O2)C3=CC=CC=C3)C(=O)C
CHEMBL1823550,CC(=O)N1[C@H](OC(=N1)C2=CC=C(C=C2)Cl)C3=CC=C(C=C3)Cl
CHEMBL1823551,CC(=O)N1[C@@H](OC(=N1)C2=CC=C(C=C2)Cl)C3=CC=C(C=C3)Cl
CHEMBL1823552,CC(=O)N1[C@H](OC(=N1)C2=CC=C(C=C2)Br)C3=CC=C(C=C3)Cl
CHEMBL1823553,CC(=O)N1[C@@H](OC(=N1)C2=CC=C(C=C2)Br)C3=CC=C(C=C3)Cl
CHEMBL1823554,CC1=CC=C(C=C1)[C@@H]2N(N=C(O2)C3=CC=CC=C3)C(=O)C
CHEMBL1823555,CC1=CC=C(C=C1)[C@H]2N(N=C(O2)C3=CC=CC=C3)C(=O)C
CHEMBL1823802,CC1=CC(=CC(=C1O)C)CC2C(=O)NC(=O)S2
CHEMBL1823803,CC1=CC(=CC(=C1)CC2C(=O)NC(=O)S2)C
CHEMBL1823805,CN1C(=O)/C(=C\C2=CC=CC=C2)/SC1=S
CHEMBL1823807,C1=CC(=CC(=C1)Br)/C=C/2\C(=O)NC(=O)S2
CHEMBL1823808,COC1=CC(=C(C=C1/C=C/2\C(=O)NC(=S)S2)OC)O
CHEMBL1823810,C1=CC=C(C=C1)/C=C/2\C(=O)N(C(=S)S2)CCC(=O)O
CHEMBL1823811,C1=CC=C(C=C1)CC2C(=O)NC(=N)S2
CHEMBL1823812,C1=CN=CC=C1/C=C/2\C(=O)NC(=O)S2
CHEMBL1823813,C1=CN=CC=C1/C=C/2\C(=O)NC(=S)S2
CHEMBL1823814,C1=CC=C(C=C1)NC(=O)/C=C/2\C(=O)NC(=O)S2
CHEMBL1823815,C1=CC(=CC(=C1)O)NC(=O)/C=C/2\C(=O)NC(=O)S2
CHEMBL1830129,C1=CC=C(C=C1)/C=C/C(=O)NC2=CC=CC=C2
CHEMBL1830130,CC1=CC(=CC=C1)NC(=O)/C=C/C2=CC=CC=C2
CHEMBL1830131,C1=CC=C(C=C1)/C=C/C(=O)NC2=CC(=CC=C2)Cl
CHEMBL1830132,C1=CC=C(C=C1)/C=C/C(=O)NC2=CC(=CC=C2)Br
CHEMBL1830133,C1=CC=C(C=C1)/C=C/C=C/C(=O)NC2=CC=CC=C2
CHEMBL1830134,CC1=CC(=CC=C1)NC(=O)/C=C/C=C/C2=CC=CC=C2
CHEMBL1830135,C1=CC=C(C=C1)/C=C/C=C/C(=O)NC2=CC(=CC=C2)Cl
CHEMBL1830136,C1=CC=C(C=C1)/C=C/C=C/C(=O)NC2=CC(=CC=C2)Br
CHEMBL1830137,C1=CC=C(C=C1)/C=C/CC(=O)NC2=CC=CC=C2
CHEMBL1830138,CC1=CC(=CC=C1)NC(=O)C/C=C/C2=CC=CC=C2
CHEMBL1830139,C1=CC=C(C=C1)/C=C/CC(=O)NC2=CC(=CC=C2)Cl
CHEMBL1830140,C1=CC=C(C=C1)/C=C/CC(=O)NC2=CC(=CC=C2)Br
CHEMBL1830141,C1=CC(=CC(=C1)O)/C=C/C(=O)NC2=CC(=CC=C2)Cl
CHEMBL1830142,C1=CC(=CC(=C1)O)/C=C/C(=O)NC2=CC(=CC=C2)Br
CHEMBL1830143,C1=CC(=CC(=C1)Cl)NC(=O)/C=C/C2=CC=C(C=C2)O
CHEMBL1830144,C1=CC(=CC(=C1)Br)NC(=O)/C=C/C2=CC=C(C=C2)O
CHEMBL1830145,C1=CC(=CC(=C1)C#N)/C=C/C(=O)NC2=CC(=CC=C2)Cl
CHEMBL1830146,C1=CC(=CC(=C1)C#N)/C=C/C(=O)NC2=CC(=CC=C2)Br
CHEMBL1830147,C1=CC(=CC(=C1)Cl)NC(=O)/C=C/C2=CC=C(C=C2)C#N
CHEMBL1830148,C1=CC(=CC(=C1)Br)NC(=O)/C=C/C2=CC=C(C=C2)C#N
CHEMBL1830792,CC(=O)C1=CC2=C(C(=CC=C2)O)OC1=O
CHEMBL1830793,CC(=O)C1=CC2=C(C=CC(=C2)O)OC1=O
CHEMBL1830794,CC1=CC2=C(C=C1)OC(=O)C(=C2)C(=O)C
CHEMBL1830795,CC(=O)C1=CC2=C(C=CC(=C2)Cl)OC1=O
CHEMBL1830796,CC(=O)C1=CC2=CC(=CC(=C2OC1=O)Br)Cl
CHEMBL1830797,CC(=O)C1=CC2=CC(=CC(=C2OC1=O)Br)Br
CHEMBL1830798,CC(=O)C1=CC2=CC(=CC(=C2OC1=O)I)I
CHEMBL1830799,C1=CC=C(C=C1)C(=O)C2=CC3=C(C(=CC=C3)O)OC2=O
CHEMBL1830800,C1=CC=C(C=C1)C(=O)C2=CC3=C(C=CC(=C3)O)OC2=O
CHEMBL1830801,CCN(CC)C1=CC2=C(C=C1)C=C(C(=O)O2)C(=O)C3=CC=CC=C3
CHEMBL1830802,CC1=CC2=C(C=C1)OC(=O)C(=C2)C(=O)C3=CC=CC=C3
CHEMBL1830803,C1=CC=C(C=C1)C(=O)C2=CC3=C(C=CC(=C3)Cl)OC2=O
CHEMBL1830804,C1=CC=C(C=C1)C(=O)C2=CC3=C(C=CC4=CC=CC=C43)OC2=O
CHEMBL1830805,C1=CC=C(C=C1)C(=O)C2=CC3=CC(=CC(=C3OC2=O)Br)Cl
CHEMBL1830806,C1=CC=C(C=C1)C(=O)C2=CC3=CC(=CC(=C3OC2=O)Br)Br
CHEMBL1830807,C1=CC=C(C=C1)C(=O)C2=CC3=CC(=CC(=C3OC2=O)I)I
CHEMBL1830808,CCOC(=O)C1=CC2=C(C(=CC=C2)O)OC1=O
CHEMBL1830809,CCOC(=O)C1=CC2=C(C=CC(=C2)O)OC1=O
CHEMBL1830810,CCOC(=O)C1=CC2=C(C=CC(=C2)OC)OC1=O
CHEMBL1830811,CCOC(=O)C1=CC2=CC(=CC(=C2OC1=O)Br)Cl
CHEMBL1830812,CCOC(=O)C1=CC2=CC(=CC(=C2OC1=O)Br)Br
CHEMBL1830813,CCOC(=O)C1=CC2=CC(=CC(=C2OC1=O)I)I
CHEMBL1830814,CCOC(=O)C1=CC2=C(C=C(C=C2)OCC3=CC=CC=C3)OC1=O
CHEMBL1830815,CCOC(=O)C1=CC2=C(C=C(C=C2)OCC3=CC(=CC=C3)Cl)OC1=O
CHEMBL1830816,CCOC(=O)C1=CC2=C(C=C(C=C2)OCC3=CC=C(C=C3)C(C)(C)C)OC1=O
CHEMBL1830817,CCOC(=O)C1=CC2=C(C=C(C=C2)OCC3=CC(=C(C=C3)Cl)Cl)OC1=O
CHEMBL1830818,CCOC(=O)C1=CC2=C(C=C(C=C2)OC3CCCCCC3)OC1=O
CHEMBL1830819,C1=CC2=C(C(=C1)O)OC(=O)C(=C2)C(=O)O
CHEMBL1830820,C1=CC2=C(C=C1O)C=C(C(=O)O2)C(=O)O
CHEMBL1830821,COC1=CC2=C(C=C1)C=C(C(=O)O2)C(=O)O
CHEMBL1830822,C1=C2C=C(C(=O)OC2=C(C=C1Cl)Br)C(=O)O
CHEMBL1830823,C1=C2C=C(C(=O)OC2=C(C=C1Br)Br)C(=O)O
CHEMBL1830824,C1=C2C=C(C(=O)OC2=C(C=C1I)I)C(=O)O
CHEMBL1830825,C1=CC(=CC(=C1)Cl)COC2=CC3=C(C=C2)C=C(C(=O)O3)C(=O)O
CHEMBL1830826,CC(C)(C)C1=CC=C(C=C1)COC2=CC3=C(C=C2)C=C(C(=O)O3)C(=O)O
CHEMBL1830827,C1=CC(=C(C=C1COC2=CC3=C(C=C2)C=C(C(=O)O3)C(=O)O)Cl)Cl
CHEMBL1830828,C1CCCC(CC1)OC2=CC3=C(C=C2)C=C(C(=O)O3)C(=O)O
CHEMBL1830829,C1=CC=C2C(=C1)C=C(C(=O)O2)C(=O)NN
CHEMBL1830830,C1=CC=C(C=C1)NNC(=O)C2=CC3=CC=CC=C3OC2=O
CHEMBL1830831,C1=CC=C2C(=C1)C=C(C(=O)O2)C(=O)NNC3=CC=CC=C3[N+](=O)[O-]
CHEMBL1830832,CC1=CC=C(C=C1)NNC(=O)C2=CC3=CC=CC=C3OC2=O
CHEMBL1830833,C1=CC=C2C(=C1)C=C(C(=O)O2)C(=O)NNC3=CC=C(C=C3)Cl
CHEMBL1830834,C1=CC=C2C(=C1)C=C(C(=O)O2)C(=O)NNC3=C(C=C(C=C3)[N+](=O)[O-])[N+](=O)[O-]
CHEMBL1835223,CC1=CC(=CC=C1)C2=CC3=C(C=CC(=C3)OC)OC2=O
CHEMBL1835224,CC1=CC=C(C=C1)C2=CC3=C(C=CC(=C3)OC)OC2=O
CHEMBL1835225,CC1=CC=C(C=C1)C2=CC3=C(C=CC(=C3)O)OC2=O
CHEMBL1835226,CC1=CC=C(C=C1)C2=CC3=C(C=CC(=C3)OCC(=O)C)OC2=O
CHEMBL1835227,CC1=CC=C(C=C1)C2=CC3=C(C=CC(=C3)OC4CCCC4)OC2=O
CHEMBL1835228,CC1=CC=C(C=C1)C2=CC3=C(C=CC(=C3)C)OC2=O
CHEMBL1835229,CC1=CC(=CC=C1)C2=CC3=C(C=CC(=C3)C)OC2=O
CHEMBL1835230,CC1=CC2=C(C=C1)OC(=O)C(=C2)C3=CC(=C(C=C3)OC)OC
CHEMBL1835231,CC1=CC2=C(C=C1)OC(=O)C(=C2)C3=CC(=C(C=C3)OC)Br
CHEMBL1835232,CC1=CC2=C(C=C1)OC(=O)C(=C2)C3=CC(=C(C=C3)Br)OC
CHEMBL1835233,CC1=CC2=C(C=C1)OC(=O)C(=C2)C3=C(C(=CC(=C3)OC)OC)Br
CHEMBL1835234,CC1=CC2=C(C=C1)OC(=O)C(=C2)C3=CC(=C(C(=C3Br)OC)OC)OC
CHEMBL1835326,CC1=CC2=C(C=C1)OC(=O)C(=C2)C3=CC(=CC=C3)O
CHEMBL1835327,CC1=CC2=C(C=C1)OC(=O)C(=C2)C3=CC=CC=C3O
CHEMBL1835328,CC1=CC2=C(C=C1)OC(=O)C(=C2)C3=CC(=CC=C3)OCC(=O)C
CHEMBL183946,CC(=CCC1=CC(=C2C(=C1O)C(=O)C3=C(O2)C(=CC=C3)O)O)C
CHEMBL184,C1=NC2=C(N1COCCO)N=C(NC2=O)N
CHEMBL184574,C1=CC(=C2C(=C1O)C(=O)C3=C(C=C(C=C3O2)O)O)O
CHEMBL184618,C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CN)O)O)N)O[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O[C@@H]4[C@@H]([C@H]([C@@H]([C@@H](O4)CN)O)O)N)O)O)N
CHEMBL185,C1=C(C(=O)NC(=O)N1)F
CHEMBL185138,COC1=CC=CC2=C1OC3=CC(=CC(=C3C2=O)O)OC
CHEMBL185425,COC1=CC=CC2=C1OC3=C(C2=O)C=CC(=C3)O
CHEMBL185686,C1=CC2=C(C(=C1)O)OC3=CC=CC(=C3C2=O)O
CHEMBL185776,COC1=CC(=C2C(=C1)OC3=C(C=CC(=C3C2=O)O)O)O
CHEMBL185788,C1=CC2=C(C(=C1)O)OC3=C(C2=O)C=CC(=C3)O
CHEMBL185895,COC1=C(C=CC2=C1OC3=CC=CC=C3C2=O)O
CHEMBL185960,C1=CC=C2C(=C1)C(=O)C3=C(O2)C=CC(=C3)O
CHEMBL186020,COC1=C(C2=C(C=C1)C(=O)C3=CC=CC=C3O2)OC
CHEMBL186191,COC1=CC2=C(C=C1)C(=O)C3=C(O2)C(=CC=C3)OC
CHEMBL186368,COC1=CC2=C(C=C1)C(=O)C3=CC=CC=C3O2
CHEMBL186416,COC1=CC=CC2=C1OC3=C(C2=O)C(=CC(=C3)OC)OC
CHEMBL186433,COC1=C(C2=C(C=C1O)OC3=C(C2=O)C=CC=C3O)O
CHEMBL186576,COC1=CC=CC2=C1OC3=C(C2=O)C(=C(C(=C3)O)OC)O
CHEMBL186609,COC1=CC2=C(C=C1)OC3=CC=CC=C3C2=O
CHEMBL186784,C1=CC=C2C(=C1)C(=O)C3=CC=CC=C3O2
CHEMBL186863,COC1=C(C2=C(C=C1)C(=O)C3=CC=CC=C3O2)O
CHEMBL186888,COC1=CC=CC2=C1OC3=CC(=C(C(=C3C2=O)OC)OC)OC
CHEMBL186957,CC1=C(C2=C(C(=C1O)Br)OC3=CC=CC=C3C2=O)O
CHEMBL18701,CCCCOC1=C(C=CC(=C1)CC2CNC(=O)N2)OC
CHEMBL187043,C1=CC2=C(C(=C1O)O)C(=O)C3=C(C=C(C=C3O2)O)O
CHEMBL187044,COC1=CC(=C2C(=C1)OC3=C(C2=O)C(=C(C=C3)O)O)O
CHEMBL187159,COC1=CC=CC2=C1C(=O)C3=C(O2)C(=CC=C3)O
CHEMBL187178,COC1=CC2=C(C(=C1)OC)C(=O)C3=CC=CC=C3O2
CHEMBL187247,CC(=CCC/C(=C\CC1=C2C(=C(C=C1O)O)C(=O)C3=C(O2)C(=CC=C3)O)/C)C
CHEMBL187265,C1=C(C=C2C(=C1O)C(=O)C3=CC(=C(C=C3O2)O)O)O
CHEMBL187368,C1=CC=C2C(=C1)C(=O)C3=C(C=CC=C3O2)O
CHEMBL1873703,C1[C@@H]2[C@H]3[C@@H]([C@H]1[C@H]4[C@@H]2O4)[C@]5(C(=C([C@@]3(C5(Cl)Cl)Cl)Cl)Cl)Cl
CHEMBL187694,COC1=C(C=CC2=C1OC3=C(C2=O)C(=C(C(=C3)O)OC)O)O
CHEMBL187801,COC1=CC=CC2=C1OC3=CC=CC=C3C2=O
CHEMBL18797,CC\1=C(C2=C(/C1=C\C3=CC=C(C=C3)SC)C=CC(=C2)F)CC(=O)O
CHEMBL188014,COC1=CC(=C2C(=C1)OC3=CC=CC=C3C2=O)O
CHEMBL188061,CC(=CCC1=CC(=C2C(=C1O)OC3=C(C2=O)C=CC=C3O)O)C
CHEMBL188921,COC1=CC(=C(C(=C1)OC)C(=O)CCCN2CCCC2)OC
CHEMBL189,CC1=C(C=C(C(=O)N1)C#N)C2=CC=NC=C2
CHEMBL189171,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)OCC(=O)O
CHEMBL1891947,C1=CC=C2C(=C1)C(=O)C=C(O2)CO
CHEMBL190,CN1C2=C(C(=O)N(C1=O)C)NC=N2
CHEMBL19019,C1CC1CN2CC[C@]34[C@@H]5C(=O)CC[C@]3([C@H]2CC6=C4C(=C(C=C6)O)O5)O
CHEMBL1902627,CC(C)NCC(C1=CC=CC=C1Cl)O
CHEMBL1902981,CCC1=CC=C(C=C1)C(=O)C(C)CN2CCCCC2
CHEMBL190325,CN1C=CC=C1C(=O)[C@H](C2=CC=CC=C2)N3CCCCC3
CHEMBL1908338,
CHEMBL1908355,C1=CSC(=C1)C(=O)C2=C(N(C3=C2C=C(C=C3)Cl)C(=O)N)O
CHEMBL1909048,C1CN(CCC1CC2=CC=CC=C2)C(=O)C3=CC=CC=C3Cl
CHEMBL1909049,COC1=CC=CC=C1C(=O)N2CCC(CC2)CC3=CC=CC=C3
CHEMBL1909050,CC1=CC=CC=C1C(=O)N2CCC(CC2)CC3=CC=CC=C3
CHEMBL1909051,C1CN(CCC1CC2=CC=CC=C2)C(=O)C3=CC=CC=C3C(F)(F)F
CHEMBL1909054,
CHEMBL1909055,
CHEMBL1909056,
CHEMBL1909057,
CHEMBL1909062,
CHEMBL1909063,
CHEMBL1909064,
CHEMBL1909065,C[C@H]1C[C@H]([C@@](O[C@@H]1[C@H]2C[C@@H]([C@@H](O2)[C@@]3(CC[C@@H](O3)[C@@]4(CC[C@@]5(O4)C[C@@H]([C@H]([C@H](O5)[C@@H](C)[C@H]6[C@@H]([C@H]([C@@H]([C@](O6)(CC(=O)O)O)C)OC)OC)C)O)C)C)O[C@@H]7C[C@@H]([C@H]([C@@H](O7)C)OC)OC)(C)O)C
CHEMBL1909067,
CHEMBL1909068,
CHEMBL1909069,
CHEMBL1909070,CC(C)(C(=O)O)OC1=CC=C(C=C1)C2CCCC3=CC=CC=C23
CHEMBL1909071,
CHEMBL1909072,C1CN(CCC1C(=O)N)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl
CHEMBL1909073,CC[N+]1(CCCCC1)CCOC(=O)C(C2=CC=CC=C2)(C3=CC=CC=C3)O.[Br-]
CHEMBL1909074,
CHEMBL1909075,
CHEMBL1909076,C1=CC=C(C=C1)CNC(=S)SC[C@H](C(=O)O)N
CHEMBL1909078,[O-][As]=O.[Na+]
CHEMBL1909079,
CHEMBL1909080,O.O.O.O.O.O.[Cl-].[Cl-].[Sr+2]
CHEMBL1909083,
CHEMBL191,CCCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)CO)Cl
CHEMBL191083,CN(C)C1=CC2=C(C=C1)N=C3C=CC(=[N+](C)C)C=C3S2
CHEMBL1911925,CN(CC#C)[C@@H](CC1=CC=CC=C1)C[18F]
CHEMBL1911928,CN(CC#C)[C@@H](CC1=CC=CC=C1)CF
CHEMBL191203,CN1C=CC=C1C(=O)[C@H](C2=CC=CC=C2)N3CCCC3
CHEMBL1914652,CC1=CC(=CC=C1)COC2=CC3=C(C=C2)C(=O)C4=C3N=NC(=C4)C
CHEMBL1917495,COC1=CC=C(C=C1)C2=C(C3=CC=CC=C3OC2=O)O
CHEMBL1917526,C1CN=C2C3=CC=CC=C3C(=O)C4=CC=CC1=C42
CHEMBL1917527,COC1=C(C2=C3C(=C1)CCN=C3C4=CC=CC=C4C2=O)O
CHEMBL1917528,COC1=C(C2=C3C(=C1)C=CN=C3C4=CC=CC=C4C2=O)O
CHEMBL1917529,C1=CC=C2C(=C1)C3=C4C(=CC(=O)C=C4C2=O)C=CN3
CHEMBL1917530,COC1=CC2=C3C(=CC4=CC=CC=C4C3=NC=C2)C1=O
CHEMBL1917531,COC1=CC2=C3C(=C1)C(=O)C4=C(C3=NCC2)CCCC4
CHEMBL1917532,COC1=CC2=C3C(C4=CC=CC=C4C(C3=C1)O)NCC2
CHEMBL1917938,C1=CC(=CC(=C1)C(F)(F)F)C2=NN=C3C(=C2)C(=O)C4=C3C=C(C=C4)OCCCC(F)(F)F
CHEMBL1917939,C1=CC=C(C=C1)COC2=CC3=C(C=C2)C(=O)C4=CC(=NN=C43)C5=CC(=CC=C5)C(F)(F)F
CHEMBL1917940,CC1=CC2=C(C3=C(C2=O)C=CC(=C3)OCC4=CC(=CC=C4)Cl)N=N1
CHEMBL192,CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)C)OCC)C
CHEMBL19215,CN1C[C@@H](C[C@H]2[C@H]1CC3=CN(C4=CC=CC2=C34)C)CNC(=O)OCC5=CC=CC=C5
CHEMBL19224,COC1=C(C=C(C=C1)CC2=NC=CC3=CC(=C(C=C32)OC)OC)OC
CHEMBL19236,CC1=NC(=C(C(=N1)Cl)NC2=NCCN2)OC
CHEMBL1927665,CN1C2=C(N=C1SC3=CC=CC=C3)N(C(=O)N(C2=O)C)C
CHEMBL1927666,CN1C2=C(N=C1SCC3=CC=CC=C3)N(C(=O)N(C2=O)C)C
CHEMBL1927667,CN1C2=C(N=C1SCCC3=CC=CC=C3)N(C(=O)N(C2=O)C)C
CHEMBL1927668,CN1C2=C(N=C1SCCOC3=CC=CC=C3)N(C(=O)N(C2=O)C)C
CHEMBL1927669,CN1C2=C(N=C1SCC3=CC=C(C=C3)Cl)N(C(=O)N(C2=O)C)C
CHEMBL1927670,CN1C2=C(N=C1SCC3=CC=C(C=C3)Br)N(C(=O)N(C2=O)C)C
CHEMBL1927671,CN1C2=C(N=C1SCC3=CC=C(C=C3)OC)N(C(=O)N(C2=O)C)C
CHEMBL1927672,CC(C)CCSC1=NC2=C(N1C)C(=O)N(C(=O)N2C)C
CHEMBL1927673,CN1C2=C(N=C1SC3CCCCC3)N(C(=O)N(C2=O)C)C
CHEMBL1927674,CN1C2=C(N=C1SC3CCCC3)N(C(=O)N(C2=O)C)C
CHEMBL1927675,CN1C2=C(N=C1SC3=CC4=CC=CC=C4C=C3)N(C(=O)N(C2=O)C)C
CHEMBL1927676,CN1C2=C(N=C1NC3=CC=CC=C3)N(C(=O)N(C2=O)C)C
CHEMBL1927677,CN1C2=C(N=C1NCCC3=CC=CC=C3)N(C(=O)N(C2=O)C)C
CHEMBL1927678,CN1C2=C(N=C1NCCCC3=CC=CC=C3)N(C(=O)N(C2=O)C)C
CHEMBL1927679,CN1C2=C(N=C1NCCCCC3=CC=CC=C3)N(C(=O)N(C2=O)C)C
CHEMBL1927680,CN1C2=C(N=C1NCCC3=CC=CC=N3)N(C(=O)N(C2=O)C)C
CHEMBL1927681,CN1C2=C(N=C1NCCC3=CC(=CC=C3)Cl)N(C(=O)N(C2=O)C)C
CHEMBL1927682,CN1C2=C(N=C1NC3CCCC3)N(C(=O)N(C2=O)C)C
CHEMBL1927683,CN1C2=C(N=C1N(C)CCC3=CC=CC=C3)N(C(=O)N(C2=O)C)C
CHEMBL1927684,CN1C2=C(N=C1N(C)CCCCC3=CC=CC=C3)N(C(=O)N(C2=O)C)C
CHEMBL1928855,CC1=CC2=C(C=C1)C(=O)C(=C(C2=O)C)C
CHEMBL1929421,CN1C2=C(C=C(C=C2)OCCCC3CCN(CC3)CC4=CC=CC=C4)C=C1CN(C)CC#C
CHEMBL19299,CC(C1=CC=C(C=C1)CC2CCCC2=O)C(=O)O
CHEMBL193,CC1=C(C(C(=C(N1)C)C(=O)OC)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC
CHEMBL193373,C1CC2=CC=CC=C2C(=O)C1
CHEMBL1934039,C1=CC=C(C=C1)/C=N/NC2=NC(=CS2)C3=CC=C(C=C3)F
CHEMBL1934040,C1=CC(=CC=C1/C=N/NC2=NC(=CS2)C3=CC=C(C=C3)F)Cl
CHEMBL1934041,COC1=C(C=C(C=C1)/C=N/NC2=NC(=CS2)C3=CC=C(C=C3)F)OC
CHEMBL1934042,COC1=CC=C(C=C1)/C=N/NC2=NC(=CS2)C3=CC=C(C=C3)F
CHEMBL1934043,CC1=CC=CC=C1/C=N/NC2=NC(=CS2)C3=CC=C(C=C3)F
CHEMBL1934044,CC1=CC=C(C=C1)/C=N/NC2=NC(=CS2)C3=CC=C(C=C3)F
CHEMBL1934045,C1=CC=C(C=C1)/C=N/NC2=NC(=CS2)C3=CC=C(C=C3)Cl
CHEMBL1934046,COC1=C(C=C(C=C1)/C=N/NC2=NC(=CS2)C3=CC=C(C=C3)Cl)OC
CHEMBL1934047,CC1=CC=CC=C1/C=N/NC2=NC(=CS2)C3=CC=C(C=C3)Cl
CHEMBL1934673,CC1=CC2=C(C=C1)OC(=O)C(=C2O)C3=CC=C(C=C3)OC
CHEMBL1934674,COC1=CC=C(C=C1)C2=C(C3=C(C=CC(=C3)Cl)OC2=O)O
CHEMBL1934675,COC1=C(C=C(C=C1)C2=C(C3=CC=CC=C3OC2=O)O)Cl
CHEMBL1934676,CC1=CC2=C(C=C1)OC(=O)C(=C2O)C3=CC(=C(C=C3)OC)Cl
CHEMBL1934677,COC1=C(C=C(C=C1)C2=C(C3=C(C=CC(=C3)Cl)OC2=O)O)Cl
